roundness,perimeter_ratio_to_diameter,compactness,eccentricity,aspect_ratio,rectangularity,narrow_factor,perimeter_ratio_major_minor,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu7,mean_R,mean_G,mean_B,std_R,std_G,std_B,skewness_R,skewness_G,skewness_B,kurtosis_R,kurtosis_G,kurtosis_B,contrast,correlation,energy,homogeneity
0.74400661,0.656351344,0.554224687,0.151907486,0.843779429,0.601082895,0.672953451,0.624043771,0.869518843,0.952244148,0.98039676,0.985093973,0.761904762,0.832191781,0.5,0.433459941,0.298677419,0.966286812,0.675225348,0.776123781,0.829059244,0.767466612,0.80305107,0.740303782,0.84318211,0.738118389,0.933733544,0.838560665,0.144067797,0.310911885,0.151813752
0.908950877,0.590501841,0.274407993,0.081740799,0.744567682,0.873484329,0.738764045,0.444551396,0.743209291,0.880276649,0.837891771,0.857744653,0.761904762,0.780821918,0.5,0.399914806,0.626306452,0.998143698,0.927342256,0.691354403,0.984621641,0.462120226,0.467873781,0.21290849,0.675857253,0.66815463,0.371390106,0.796713599,0.111061552,0.320081967,0.196534921
0.910309192,0.46265047,0.271241444,0.119340254,0.807959262,0.774574849,0.868378812,0.383099448,0.819080351,0.928138905,0.977227374,0.998055736,0.761904762,0.836986301,0.5,0.502591317,0.395806452,0.921751402,0.637530729,0.746498497,0.666712277,0.605182625,0.547070236,0.817797294,0.801804405,0.73959162,0.971998146,0.652635257,0.262265834,0.570286885,0.374661613
0.777852462,0.617160446,0.509774998,0.180438,0.867095672,0.521619767,0.497993579,0.555195299,0.896397251,0.964625653,0.94142505,0.956902139,0.761904762,0.826712329,0.5,0.280909446,0.15633871,0.667892077,0.648115269,0.732492484,0.396393726,0.816489708,0.803992665,0.9291023,0.86462146,0.747090368,0.997207098,0.866345072,0.167261374,0.348872951,0.13946941
0.842057357,0.565327324,0.409743529,0.159357363,0.850441212,0.92732403,0.676565008,0.513703835,0.842711543,0.949677565,0.981570607,0.97926118,0.761904762,0.830821918,0.5,0.471247027,0.377790323,0.947599699,0.697760175,0.740045465,0.760164502,0.612044145,0.740423642,0.78323787,0.825065819,0.725757978,0.956325936,0.801017625,0.14897413,0.317827869,0.198267461
0.747815493,0.679272248,0.54946503,0.168513821,0.858062153,0.566918325,0.426163724,0.607021632,0.884901635,0.95982782,0.836483155,0.877835386,0.761904762,0.808219178,0.5,0.600954883,0.405983871,0.987105806,0.39292543,0.592139034,0.896148569,0.782144776,0.701453017,0.579070819,0.928859244,0.888520581,0.823348304,0.800932397,0.133363069,0.443391393,0.213318896
0.746135103,0.705958336,0.551569507,0.114734676,0.801785777,0.650041943,0.702648475,0.651198136,0.826333254,0.927761656,0.852564855,0.912184057,0.761904762,0.816438356,0.5,0.592328991,0.794870968,0.960522777,0.661294728,0.287306592,0.771308681,0.668375918,0.689472745,0.741206333,0.868233481,0.904298889,0.939086726,0.618927488,0.206512043,0.579610656,0.363616676
0.835741892,0.638075084,0.42067894,0.118443205,0.806790834,0.907572638,0.653691814,0.549318608,0.80319981,0.923544206,0.994365536,0.989954634,0.761904762,0.833561644,0.5,0.651929289,0.523435484,0.974684674,0.632067741,0.730585906,0.846448268,0.534251031,0.499967728,0.699638656,0.784169717,0.753867232,0.911464483,0.773020148,0.123996432,0.284016393,0.225013535
0.619755783,0.753201781,0.683954842,0.15490494,0.846517387,0.384046366,0.585473515,0.734130402,0.891609386,0.957167731,0.932269046,0.959818535,0.761904762,0.82739726,0.5,0.645646232,0.561887097,0.902542231,0.642720568,0.668328811,0.652687032,0.550669465,0.482225504,0.841108994,0.855944584,0.820796134,0.979175449,0.703473903,0.194915254,0.50317623,0.299079589
0.779588865,0.654839774,0.507375502,0.126844829,0.817359004,0.685426676,0.71388443,0.601651553,0.837354823,0.93608048,0.871346402,0.850615684,0.761904762,0.792465753,0.5,0.679741578,0.684048387,0.761520208,0.612537558,0.522695608,0.427256867,0.466730398,0.437017575,0.901612258,0.749831439,0.749889508,0.99387656,0.736158934,0.157448707,0.463319672,0.245370872
0.830658713,0.626312318,0.429293525,0.103882579,0.785724251,0.652939831,0.751203852,0.539237043,0.810571225,0.917737151,0.888836718,0.878807518,0.761904762,0.795205479,0.5,0.600582159,0.468629032,0.972583604,0.758331057,0.868519469,0.862727435,0.520112228,0.524942764,0.715780291,0.726168689,0.70476443,0.919671371,0.769994545,0.151204282,0.480020492,0.245262588
0.819162046,0.609794976,0.448135473,0.180317665,0.867025915,1,0.520866774,0.55164902,0.849869637,0.957451474,0.687404625,0.790019443,0.761904762,0.785616438,0.5,0.394199709,0.230806452,0.960828737,0.435741601,0.587739239,0.730730491,0.876602954,0.827365472,0.738549022,0.889640724,0.823860456,0.943040643,0.868518392,0.123996432,0.183657787,0.122468868
0.831624937,0.582998956,0.427641413,0.124678786,0.814725681,0.559826127,0.733146067,0.507421855,0.84752311,0.937547559,0.985209532,0.991574854,0.761904762,0.834246575,0.5,0.467732775,0.422677419,0.900980335,0.750409724,0.791889712,0.667396436,0.59711341,0.560985333,0.846499128,0.776584473,0.716270367,0.980027367,0.722522415,0.20249777,0.45517418,0.297455333
0.693987005,0.750288573,0.611930611,0.122611198,0.812162115,0.601082895,0.618780096,0.700744719,0.841076084,0.935122848,0.87404625,0.909591704,0.761904762,0.810958904,0.5,0.488889283,0.571112903,0.877904938,0.862264409,0.764610985,0.631212062,0.574922362,0.508540794,0.871428946,0.774160406,0.700550989,0.987618491,0.750349436,0.156110616,0.461731557,0.252409312
0.766607853,0.634749629,0.525096373,0.185645257,0.870775348,0.684130252,0.512038523,0.588327676,0.884617208,0.964154898,0.873341942,0.888204796,0.761904762,0.812328767,0.5,0.668240389,0.609322581,0.87169159,0.850996995,0.816088583,0.65527163,0.657707472,0.715099304,0.877153492,0.748105696,0.694761189,0.988691113,0.947094569,0,0.244415984,0.029778018
0.578460203,0.769884021,0.718511525,0.147280029,0.839384744,0.369480668,0.683788122,0.772582198,0.886916331,0.954033662,0.969362601,0.974400518,0.761904762,0.830136986,0.5,0.627968478,0.4935,0.842060512,0.652895384,0.762997727,0.563214328,0.611320093,0.561490301,0.885894929,0.836560072,0.843130322,0.990770148,0.728062251,0.185102587,0.530122951,0.280238224
0.686565283,0.700214368,0.619797813,0.15859159,0.849778522,0.451765424,0.606340289,0.672171843,0.888362171,0.957657832,0.906679188,0.932274789,0.761904762,0.819863014,0.5,0.481594548,0.466677419,0.7272227,0.689770554,0.665908924,0.444664895,0.828085845,0.841383081,0.923816445,0.859388043,0.745145703,0.997117933,0.72226673,0.228367529,0.60630123,0.2830536
0.779490842,0.66066619,0.507513178,0.145595328,0.837728018,0.62586746,0.530096308,0.582552308,0.861839298,0.948655446,0.785890363,0.792611795,0.714285714,0.782876712,0.5,0.418515495,0.379032258,0.797401006,0.636916143,0.662022439,0.408974637,0.709887263,0.695212675,0.885161382,0.85004495,0.767406229,0.991033889,0.774852555,0.180642284,0.42085041,0.235192204
0.669215258,0.719754851,0.637558021,0.142652572,0.834780789,0.430870129,0.66894061,0.696641167,0.87753022,0.950751274,0.886254255,0.90926766,0.761904762,0.813013699,0.5,0.732828086,0.646354839,0.891225979,0.53844578,0.590672435,0.610725322,0.562783186,0.502044551,0.851001094,0.834681821,0.822239901,0.983153643,0.811458085,0.0941124,0.39164959,0.188955062
0.14948468,0.823531028,0.949767918,0.288849579,0.921732761,0.052543278,0.762439807,0.960737626,0.971106897,0.987847424,0.997182768,0.999351912,0.761904762,0.83630137,0.5,0.604930602,0.579290323,0.698402524,0.588363835,0.554227469,0.365910672,0.585124135,0.600612036,0.92199696,0.890756437,0.815300981,0.997109436,0.092387413,0.948260482,0.897540984,0.964374662
0.392833137,0.736492057,0.840590827,0.371126419,0.945484985,0.076946542,0.464686998,0.833071584,0.981844039,0.993506159,0.989787534,0.997731692,0.761904762,0.83630137,0.5,0.685900394,0.643258065,0.807091176,0,0,0.450404224,0.765424277,0.739277022,0.891112464,0.966649008,0.950499425,0.992526402,0,0.734165923,1,1
0.3366381,0.790413895,0.869758477,0.347037388,0.939485892,0.123846564,0.388041734,0.87152338,0.975752548,0.99206165,0.992135227,0.99837978,0.761904762,0.83630137,0.5,0.575840403,0.440693548,0.932449315,0.412660475,0.536188311,0.691570029,0.721237336,0.671946937,0.814812764,0.897113594,0.836103008,0.972531147,0.439266355,0.433987511,0.740266393,0.620682187
0.439772027,0.781591821,0.813881677,0.291048442,0.922500087,0.121787539,0.311797753,0.814985562,0.966721972,0.987770039,0.995069844,0.998703824,0.761904762,0.83630137,0.5,0.721238153,0.556032258,0.898192459,0.152144223,0.270074063,0.555992657,0.709641199,0.640215959,0.840023056,0.934895332,0.877073573,0.981476291,0.140711826,0.880463872,0.948258197,0.944233893
0.28806083,0.805282251,0.892809378,0.373292463,0.945990722,0.112178754,0.353130016,0.894371549,0.97968713,0.993538402,0.999647846,1,0.761904762,0.83630137,0.5,0.671133435,0.586596774,0.938153442,0.440590003,0.486250642,0.724827725,0.641976321,0.695643227,0.811939704,0.858657613,0.824051976,0.971202507,0.477832134,0.347011597,0.675,0.571954521
0.350655352,0.832572968,0.862756667,0.264279205,0.912420216,0.101883627,0.338683788,0.871219413,0.962100024,0.984990649,0.993543843,0.997731692,0.761904762,0.83630137,0.5,0.692041461,0.621096774,0.844330609,0.411567878,0.536701621,0.531058887,0.583503504,0.584635303,0.883413814,0.821453798,0.801054834,0.991322901,0.36733372,0.443354148,0.716239754,0.663129399
0.315101103,0.763535426,0.880202187,0.346391951,0.939311499,0.085792725,0.583868379,0.880085111,0.978264992,0.992126137,0.979809837,0.996435515,0.761904762,0.835616438,0.5,0.695999432,0.67016129,0.859311966,0.338090686,0.307032338,0.541739358,0.642471278,0.626312252,0.876747164,0.89983465,0.874421757,0.990020857,0.231437289,0.560660125,0.822182377,0.76199242
0.326499748,0.768015171,0.874734482,0.371749977,0.945624499,0.136200717,0.487961477,0.876234865,0.977862053,0.993406204,0.974644911,0.99837978,0.761904762,0.83630137,0.5,0.739217635,0.630403226,0.537334752,0.170581808,0.263914351,0.238771252,0.726585701,0.710238702,0.942453219,0.912573043,0.867615428,0.998951103,0.198837487,0.657448707,0.985963115,0.889550623
0.448944155,0.818171824,0.808374636,0.219350209,0.891388511,0.176618623,0.359149278,0.826333654,0.942830055,0.977748759,0.980514145,0.988982502,0.761904762,0.834246575,0.5,0.695910688,0.482983871,0.927470506,0.422015843,0.672655276,0.682295883,0.64429272,0.502101502,0.817592333,0.877793296,0.785571172,0.972938346,0.376623598,0.47279215,0.730840164,0.657173795
0.308169495,0.832298137,0.883486744,0.257223154,0.909490426,0.103561351,0.478330658,0.895384771,0.960156435,0.984110402,0.999413077,0.999675956,0.761904762,0.83630137,0.5,0.517340527,0.448241935,0.564379075,0.470909588,0.523575566,0.240785718,0.645511729,0.654144725,0.938748446,0.890282861,0.844249978,0.998703252,0.37385368,0.547279215,0.815778689,0.691932864
0.274169607,0.818941351,0.899083471,0.34158946,0.938020997,0.101121025,0.380016051,0.902831957,0.976582128,0.99178758,0.998356615,0.999675956,0.761904762,0.83630137,0.5,0.486759433,0.500774194,0.506118243,0.597582628,0.540881426,0.220603048,0.664373837,0.676103621,0.948900884,0.926900726,0.854709921,0.999487194,0.45938022,0.462533452,0.780430328,0.599458581
0.333333333,0.754191172,0.871390921,0.361007276,0.943043493,0.108442004,0.562199037,0.870966108,0.978549419,0.992906429,0.991313534,0.99837978,0.761904762,0.83630137,0.5,0.605551809,0.482870968,0.841313798,0.287011745,0.419007113,0.511446349,0.782363406,0.741171602,0.884528518,0.931732807,0.877574472,0.991519659,0.289818634,0.619536128,0.896055328,0.78245804
0.388758192,0.797806849,0.842813311,0.28854327,0.921610687,0.090978418,0.359951846,0.844774305,0.968381133,0.987657187,0.995656767,0.999675956,0.761904762,0.83630137,0.5,0.766515211,0.743790323,0.66797766,0.32689156,0.270587373,0.284533841,0.610200076,0.58496562,0.921533099,0.903414564,0.879990571,0.997146404,0.096052228,0.60793934,0.881557377,0.940227396
0.320632387,0.760127522,0.877566675,0.438864512,0.959331729,0.155494547,0.412520064,0.877400071,0.982412894,0.99605662,0.977814297,0.997731692,0.761904762,0.83630137,0.5,0.576390614,0.538854839,0.965490888,0.541586998,0.551807582,0.800811108,0.624163523,0.6146828,0.753529207,0.868121107,0.816921536,0.949051523,0.453030716,0.397859054,0.68329918,0.592961559
0.422632051,0.788242731,0.823912359,0.267659546,0.913780475,0.114695341,0.400882825,0.828816049,0.962028917,0.985325982,0.997769691,0.999675956,0.761904762,0.83630137,0.5,0.422189486,0.338564516,0.638344442,0.1220295,0.180171592,0.151883146,0.740180051,0.707701332,0.923111664,0.965974764,0.941542179,0.997739326,0.260116592,0.698483497,0.982991803,0.805630753
0.449924382,0.784092783,0.807784596,0.291704819,0.922726797,0.147639747,0.273675762,0.81042606,0.965015406,0.987724898,0.998826153,0.999675956,0.761904762,0.83630137,0.5,0.57390579,0.518483871,0.752961878,0.55135209,0.627630711,0.409924857,0.521645181,0.49876036,0.908433528,0.835990175,0.802852176,0.995151789,0.386552688,0.469669938,0.741803279,0.640714672
0.309387778,0.825592261,0.882916372,0.288488572,0.921593248,0.084115,0.400481541,0.888798825,0.968831477,0.987682982,0.998708769,1,0.761904762,0.83630137,0.5,0.429129246,0.457419355,0.770634829,0.423313302,0.541321405,0.409658795,0.560446989,0.639666949,0.907559744,0.823909972,0.839918678,0.995610413,0.408200661,0.506690455,0.787909836,0.650135355
0.445233294,0.679189798,0.810616789,0.382262947,0.948048551,0.079005567,0.591492777,0.798824662,0.982863238,0.994034952,0.999530461,1,0.761904762,0.83630137,0.5,0.655638777,0.681354839,0.629743321,0.622644086,0.5207157,0.358042851,0.574161543,0.616114176,0.936045828,0.820851795,0.754220808,0.998358402,0.343171513,0.532114184,0.776485656,0.714780726
0.35879124,0.762381136,0.858606719,0.438733236,0.95929685,0.136429497,0.290128411,0.854551902,0.983692818,0.99607919,0.99295692,0.999351912,0.761904762,0.83630137,0.5,0.653384686,0.494903226,0.8950109,0.327642721,0.527535382,0.591074775,0.70837128,0.6270754,0.848120843,0.915727541,0.839712425,0.982925214,0.385828248,0.464317574,0.782633197,0.66724418
0.482047835,0.78983675,0.787664228,0.268480017,0.914094381,0.168992603,0.226725522,0.793505243,0.958307656,0.985148643,1,1,0.761904762,0.83630137,0.5,0.671790139,0.527612903,0.879633721,0.345807157,0.485224023,0.554662349,0.666876906,0.62811571,0.856060413,0.898751043,0.816022865,0.984885068,0.244008455,0.578501338,0.821106557,0.798592312
0.25551728,0.785851701,0.907285029,0.382919324,0.948188065,0.075192557,0.510834671,0.90698617,0.98319507,0.994073644,0.999178307,1,0.761904762,0.83630137,0.5,0.690657059,0.646596774,0.809453275,0.52656378,0.573073257,0.483851963,0.691865168,0.658892563,0.896721943,0.883042766,0.803529862,0.993756276,0.5015682,0.348795718,0.666752049,0.549106659
0.427547191,0.766668499,0.821060499,0.332651795,0.935562066,0.134904293,0.315810594,0.819443741,0.972979379,0.991100793,0.99272215,0.999027868,0.761904762,0.83630137,0.5,0.656685954,0.521096774,0.927089661,0.315214422,0.452812202,0.682866015,0.724365465,0.705826116,0.827639053,0.895524305,0.81580188,0.977530099,0.310699553,0.489741302,0.750204918,0.73362209
0.4702571,0.813334799,0.795197073,0.19520648,0.877158104,0.121177457,0.416131621,0.813364405,0.93690448,0.973112143,0.99096138,0.997731692,0.761904762,0.835616438,0.5,0.695271733,0.691080645,0.599468228,0.511745425,0.482950796,0.309961725,0.574792259,0.546204577,0.93853845,0.866130482,0.806785704,0.998718591,0.31449221,0.497323818,0.783965164,0.716188414
0.647776284,0.538174023,0.658406105,0.395817129,0.95099578,0.100587204,0.546950241,0.629160545,0.982721024,0.99458954,0.997065383,0.999675956,0.761904762,0.83630137,0.5,0.395672855,0.455629032,0.582929255,0.603250478,0.44628584,0.211746998,0.63832778,0.627299408,0.922054493,0.812158865,0.712675683,0.996036703,0.554665394,0.395182872,0.732172131,0.491932864
0.55857559,0.659566866,0.734009913,0.300959732,0.925865857,0.092961184,0.549357945,0.722275698,0.970656554,0.988792158,0.988261533,0.999675956,0.761904762,0.83630137,0.5,0.412232438,0.356983871,0.50797968,0.505394701,0.543814622,0.191564328,0.626369617,0.579297069,0.938664664,0.871010724,0.81955862,0.998099405,0.494281185,0.468331847,0.771977459,0.594802382
0.375665154,0.633760237,0.849815121,0.616173782,0.982159674,0.12582933,0.656500803,0.839404225,0.991182745,0.999142323,0.992135227,0.999675956,0.761904762,0.83630137,0.5,0.464626744,0.363193548,0.669539555,0.555107894,0.589865806,0.318741757,0.691234451,0.65993667,0.915930812,0.858930521,0.771413418,0.995636235,0.305543245,0.782337199,0.854969262,0.817217109
0.376239288,0.680041774,0.849520101,0.592927102,0.979927453,0.113093876,0.44823435,0.83828968,0.991561982,0.998935964,0.982627069,1,0.761904762,0.83630137,0.5,0.452025132,0.397919355,0.829034734,0.70793499,0.693260981,0.549379126,0.77793453,0.748966334,0.884323556,0.850293778,0.718789593,0.988698838,0.626853714,0.354148082,0.624692623,0.441472658
0.422954125,0.565794536,0.823715679,0.679295358,0.987321684,0.102417448,0.766452648,0.807335731,0.993647784,0.999548591,0.990374457,0.999675956,0.761904762,0.83630137,0.5,0.320719889,0.27733871,0.665303182,0.55934171,0.578939649,0.26279281,0.635643699,0.588306762,0.906603256,0.827337379,0.762529833,0.993704411,0.336395868,1,0.721362705,0.750622631
0.341147146,0.701368658,0.867516324,0.381562811,0.947891598,0.03416457,0.74317817,0.859010082,0.985802323,0.994096215,0.990257072,0.999675956,0.761904762,0.83630137,0.5,0.330889922,0.370935484,0.808319296,0.772807976,0.713133387,0.536912241,0.73044071,0.701931408,0.898854264,0.898389841,0.790152921,0.99253854,0.583941295,0.450490633,0.595133197,0.49940444
0.358063071,0.655801682,0.858980411,0.580521579,0.978671829,0.088233051,0.622792937,0.847003394,0.992913013,0.998819888,0.995187229,1,0.761904762,0.83630137,0.5,0.409019914,0.304096774,0.503037244,0.551693526,0.614284667,0.217410309,0.745754682,0.702622037,0.939019571,0.876043473,0.797312826,0.997745837,0.493002761,0.532114184,0.71557377,0.587547374
0.349563099,0.711702303,0.863307372,0.416711793,0.955233511,0.120948677,0.630016051,0.859567354,0.983123963,0.995366609,0.988613687,0.998055736,0.761904762,0.83630137,0.5,0.396063328,0.406612903,0.714128455,0.755531276,0.703747158,0.443182552,0.75169445,0.799140415,0.920821127,0.84147242,0.70119921,0.99564705,0.666740531,0.37867975,0.606864754,0.392528424
0.338514535,0.689715825,0.868834081,0.44485942,0.960378082,0.080835812,0.701043339,0.861087188,0.987817018,0.996330689,0.982040146,0.999351912,0.761904762,0.83630137,0.5,0.51148344,0.379564516,0.766505435,0.433966129,0.507296326,0.368571287,0.70855795,0.631555567,0.902155227,0.945964169,0.917086538,0.994652667,0.320713872,0.657894737,0.898719262,0.821115322
0.532445527,0.599159017,0.753323893,0.383783553,0.948379896,0.197285137,0.746789727,0.745630478,0.974899265,0.993860837,0.968188755,0.996435515,0.761904762,0.83630137,0.5,0.523233112,0.446403226,0.545786103,0.58952472,0.616704554,0.277768276,0.562172268,0.502447007,0.928609673,0.763661465,0.67191137,0.995772079,0.520062728,0.520963426,0.789446721,0.538927991
0.494706772,0.6226021,0.77936433,0.459496625,0.962837013,0.113780218,0.579454254,0.7628046,0.986513392,0.996698265,0.989787534,0.999027868,0.761904762,0.83630137,0.5,0.447161975,0.346145161,0.555884932,0.496449058,0.553127521,0.277654249,0.673150133,0.634361367,0.932014914,0.788423875,0.697354076,0.996958474,0.32638155,0.83764496,0.870235656,0.792636708
0.453901305,0.648903424,0.805365432,0.386879464,0.949077465,0.048577747,0.692215088,0.789908303,0.985351979,0.994302573,0.985092147,0.999675956,0.761904762,0.83630137,0.5,0.491249867,0.471225806,0.61519416,0.661226441,0.608564934,0.305552705,0.643045429,0.611732724,0.931044043,0.871259552,0.778632252,0.997649941,0.476724167,0.502230152,0.809528689,0.618949648
0.55137792,0.526136426,0.739438282,0.465032069,0.963726413,0.212232136,0.850321027,0.727240488,0.980137473,0.996730509,0.957624134,1,0.761904762,0.83630137,0.5,0.415995172,0.424467742,0.628737717,0.659519257,0.556940676,0.283203533,0.706679941,0.752170793,0.919296499,0.842050344,0.703924688,0.995542657,0.607038148,0.454058876,0.667520492,0.441905793
0.454979555,0.635848953,0.804696719,0.513089796,0.970719542,0.087546709,0.540529695,0.787121941,0.990850913,0.997884826,0.981570607,0.999675956,0.761904762,0.83630137,0.5,0.551595613,0.457096774,0.61985845,0.468860967,0.497176798,0.273815361,0.762630739,0.745723908,0.931439583,0.918408463,0.836530245,0.99787517,0.495857907,0.528545941,0.830737705,0.599783433
0.27818854,0.754658385,0.897293683,0.347168664,0.93952077,0.047967666,0.704253612,0.896094027,0.980943352,0.992271232,0.988144148,0.999351912,0.761904762,0.83630137,0.5,0.556494267,0.483564516,0.840357404,0.714285714,0.668475471,0.571880333,0.766148046,0.764206498,0.89418689,0.873940474,0.768157577,0.992965162,0.610447278,0.345227475,0.717161885,0.474824039
0.413781997,0.674627604,0.828967036,0.439302096,0.959401486,0.084953863,0.58988764,0.816809362,0.987177056,0.996163023,0.979222913,0.999675956,0.761904762,0.83630137,0.5,0.425011537,0.4295,0.530167151,0.589934444,0.510596172,0.219310749,0.716044529,0.709428475,0.941403959,0.906031272,0.848198238,0.998554939,0.515630859,0.45941124,0.761577869,0.574120195
0.293368061,0.757599077,0.890390213,0.391791351,0.950141258,0.066803935,0.556581059,0.886823041,0.984617208,0.994483137,0.995069844,1,0.761904762,0.83630137,0.5,0.465922402,0.370596774,0.716182454,0.517618137,0.55408081,0.356522499,0.7223121,0.685011561,0.915905641,0.933017081,0.878090103,0.996172988,0.442462414,0.517841213,0.804456967,0.67016784
0.377163502,0.67938218,0.849028401,0.381836302,0.947943915,0.081445893,0.776886035,0.842190587,0.982649917,0.994012382,0.980983684,0.999351912,0.761904762,0.83630137,0.5,0.37261723,0.378951613,0.720333244,0.724050806,0.634963702,0.385447192,0.683128468,0.664808663,0.912680191,0.86396327,0.777704116,0.995030512,0.507150649,0.557983943,0.690829918,0.591662155
0.477314737,0.698620348,0.790712768,0.279047685,0.91815772,0.054831084,0.666934189,0.784943513,0.968878881,0.986863997,0.98567907,0.999027868,0.761904762,0.83630137,0.5,0.518973412,0.475064516,0.825442375,0.651597924,0.59463225,0.508709715,0.708054508,0.701448081,0.876736376,0.850863674,0.745351955,0.987535727,0.55607166,0.411239964,0.759682377,0.51813752
0.399540693,0.706892761,0.83691291,0.375327231,0.946461581,0.109585907,0.606340289,0.831450428,0.980090069,0.993644806,0.971945064,0.998703824,0.761904762,0.83630137,0.5,0.398175429,0.448419355,0.767853372,0.632887189,0.483757425,0.438089374,0.834574026,0.883284039,0.905384273,0.894850061,0.743819794,0.9940113,0.601114785,0.414808207,0.686014344,0.471467244
0.340643029,0.703787171,0.867772008,0.44799909,0.960918698,0.105467856,0.628812199,0.861847105,0.98639488,0.996391952,0.983800916,1,0.761904762,0.83630137,0.5,0.481292819,0.407790323,0.66357012,0.663548211,0.65248955,0.375602915,0.714771782,0.703978996,0.918577335,0.816429076,0.71609358,0.994917732,0.539196468,0.455842997,0.724180328,0.538278289
0.324329244,0.736437091,0.875776886,0.344936982,0.938927836,0.039502783,0.693017657,0.871422058,0.981204077,0.992161604,0.987909379,0.999675956,0.761904762,0.83630137,0.5,0.487877605,0.423354839,0.831281295,0.745493035,0.707926963,0.557893096,0.724003439,0.709565538,0.885164978,0.851907147,0.755694039,0.989807877,0.542818668,0.444246209,0.727715164,0.558960476
0.397300174,0.723794866,0.838151994,0.270777336,0.915001221,0.121940059,0.813402889,0.844723644,0.96226594,0.985651641,0.983448762,0.995463383,0.761904762,0.835616438,0.5,0.215842533,0.179096774,0.869566985,0.512564873,0.457431987,0.513536832,0.83350209,0.814938701,0.846592619,0.813940795,0.721868647,0.980787694,0.442078887,0.775646744,0.690112705,0.647753113
0.836189996,0.990930578,0.419892219,0.001575304,0.069268599,0.152367879,0.697030498,0.825067126,0.118630007,0.174082672,0.841178542,0.833441348,0.761904762,0.72739726,0.5,0.736750559,0.635419355,0.979323289,0.353591915,0.346630491,0.876288973,0.718756894,0.699659052,0.695722808,0.90110287,0.85139515,0.919573158,0.481837862,0.285905442,0.474641393,0.522685436
0.830462667,0.971582477,0.429608213,0.004452423,0.169369746,0.199115382,0.680577849,0.801712346,0.217634511,0.3131489,0.72825449,0.771548931,0.714285714,0.725342466,0.5,0.691526747,0.694919355,0.980737553,0.536192297,0.361589792,0.876201553,0.652093244,0.631111347,0.672119847,0.83453734,0.818998792,0.90238471,0.201522176,0.718554862,0.716547131,0.872441798
0.862558113,0.995822569,0.372315317,0.000525101,0.024449792,0.253031343,0.630417335,0.812756472,0.04690685,0.07041981,0.623312595,0.206416073,0.285714286,0,0.5,0.573036101,0.663822581,0.979184216,0.76160885,0.483610765,0.891005979,0.555491761,0.612104806,0.696801554,0.799067296,0.786057338,0.912092387,0.239065217,0.665923283,0.667520492,0.787980509
0.790833473,0.989281592,0.491365746,0.005644841,0.203184402,0.284831846,0.719502408,0.8463448,0.237449633,0.342006836,0.504754079,0.30492547,0.380952381,0.310958904,0.5,0.612278584,0.676532258,0.921051759,0.633979787,0.408667596,0.699665903,0.485394523,0.477263149,0.836664561,0.733978681,0.66897964,0.979641135,0.395032898,0.433541481,0.57704918,0.626637791
0.878983924,0.996811961,0.339922115,0,0,0.335392359,0.597913323,0.80414408,0,0,0.444653128,0.544069994,0.571428571,0.578082192,0.5,0.744364772,0.647967742,0.991522974,0.544933078,0.563467038,0.951911272,0.666891047,0.599609694,0.553109,0.842178771,0.780459059,0.78278286,0.468925783,0.294380018,0.381608607,0.51315647
0.775289867,0.992771945,0.513315239,0.005699539,0.204649297,0.047128803,0.67776886,0.842950504,0.284806826,0.395692268,0.912900575,0.805573558,0.714285714,0.659589041,0.5,0.68297185,0.724370968,0.968839334,0.652827096,0.476644423,0.853293652,0.490974811,0.462881052,0.749253777,0.720277082,0.681384248,0.94024763,0.31108308,0.574487065,0.464907787,0.696264212
0.810241976,0.993678887,0.462237432,0.003839805,0.150273796,0.223289865,0.678571429,0.836516541,0.191870111,0.279164248,0.709003404,0.820479585,0.761904762,0.793835616,0.4375,0.794274254,0.656612903,0.987040121,0.227260311,0.271174012,0.90302436,0.607012552,0.544427697,0.618344362,0.86103352,0.797253897,0.85934517,0.111095012,0.713202498,0.758811475,0.917704385
0.776592169,0.996124883,0.51152545,0.00540417,0.196574936,0.10676428,0.686597111,0.84948579,0.265039109,0.372315728,0.801854678,0.538885288,0.666666667,0.406164384,0.5,0.700099393,0.716790323,0.982708536,0.535987435,0.307105668,0.86158337,0.476601257,0.457451696,0.668527623,0.739637514,0.744379622,0.906818658,0.144504483,0.613737734,0.650819672,0.829994586
0.789755223,0.99725169,0.492919519,0.004966585,0.184472115,0.14489438,0.65329053,0.842038604,0.244726238,0.347230283,0.768165278,0.708360337,0.714285714,0.625342466,0.5,0.675144652,0.638080645,0.998352521,0.614381317,0.491970375,0.996506992,0.549204392,0.50361261,0.221142917,0.791080717,0.722340081,0.331817831,0.185414039,0.677966102,0.630379098,0.839306984
0.790287347,0.983977354,0.492152466,0.00567766,0.204230756,0.096164112,0.687800963,0.830082578,0.275231097,0.384987425,0.876746097,0.78580687,0.761904762,0.660273973,0.5,0.74212843,0.655483871,0.991626744,0.475348266,0.432499817,0.932808052,0.616181986,0.536534249,0.514705644,0.84833526,0.791685082,0.758748165,0.154263117,0.747992864,0.67817623,0.88597726
